2021-05-13 15:22:25,030  INFO | [Ljava.lang.String;@dabb23.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 17 
2021-05-13 16:49:35,040  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 531 
2021-05-13 16:49:40,025  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 515 was published successfully 
2021-05-13 16:49:40,027  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 539 
2021-05-13 16:49:40,027  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 539 
2021-05-13 16:49:40,028  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 515 
2021-05-13 16:49:40,029  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 515 
2021-05-13 16:49:40,029  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 515 
2021-05-13 16:49:40,032  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 533 
2021-05-13 16:49:40,032  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 533 
2021-05-13 16:49:45,033  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 519 was published successfully 
2021-05-13 16:49:45,034  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 519 
2021-05-13 16:49:45,034  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 519 
2021-05-13 16:49:45,035  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 519 
2021-05-13 16:49:45,036  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 541 
2021-05-13 16:49:45,036  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 541 
2021-05-13 16:49:45,037  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 535 
2021-05-13 16:49:45,037  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 535 
2021-05-13 16:49:45,046  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 533 
2021-05-13 16:49:45,046  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 533 
2021-05-13 16:49:50,015  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 523 was published successfully 
2021-05-13 16:49:50,017  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Received an "ItemOutOfStock" for order 529 
2021-05-13 16:49:50,017  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Going to call order service to compensate order 529 
2021-05-13 16:49:50,019  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 543 
2021-05-13 16:49:50,019  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 543 
2021-05-13 16:49:50,028  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 535 
2021-05-13 16:49:50,029  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 535 
2021-05-13 16:49:50,029  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 535 
2021-05-13 16:49:50,042  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 523 
2021-05-13 16:49:50,042  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 523 
2021-05-13 16:49:50,043  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 523 
2021-05-13 16:49:55,021  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 525 was published successfully 
2021-05-13 16:49:55,024  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 537 
2021-05-13 16:49:55,024  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 537 
2021-05-13 16:49:55,024  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 525 
2021-05-13 16:49:55,024  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 525 
2021-05-13 16:49:55,025  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 525 
2021-05-13 16:49:55,040  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 545 
2021-05-13 16:49:55,040  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 545 
2021-05-13 16:50:00,030  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 517 was published successfully 
2021-05-13 16:50:00,034  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 517 
2021-05-13 16:50:00,034  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 517 
2021-05-13 16:50:00,034  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 517 
2021-05-13 16:50:00,035  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 547 
2021-05-13 16:50:00,035  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 537 
2021-05-13 16:50:00,035  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 547 
2021-05-13 16:50:00,035  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 537 
2021-05-13 16:50:00,035  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 537 
2021-05-13 16:50:00,051  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 539 
2021-05-13 16:50:00,051  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 539 
2021-05-13 16:50:05,016  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 549 
2021-05-13 16:50:05,016  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 549 
2021-05-13 16:50:05,017  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Received an "ItemOutOfStock" for order 533 
2021-05-13 16:50:05,017  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Going to call order service to compensate order 533 
2021-05-13 16:50:05,024  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 539 
2021-05-13 16:50:05,024  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 539 
2021-05-13 16:50:05,024  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 539 
2021-05-13 16:50:05,044  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 515 was published successfully 
2021-05-13 16:50:05,048  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 515 
2021-05-13 16:50:05,048  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 515 
2021-05-13 16:50:05,048  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 515 
2021-05-13 16:50:10,020  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 551 
2021-05-13 16:50:10,020  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 541 
2021-05-13 16:50:10,020  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 551 
2021-05-13 16:50:10,021  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 541 
2021-05-13 16:50:10,050  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 531 was published successfully 
2021-05-13 16:50:10,055  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 531 
2021-05-13 16:50:10,055  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 531 
2021-05-13 16:50:11,063  INFO | HystrixTimer-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 531 
2021-05-13 16:50:15,034  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 543 
2021-05-13 16:50:15,034  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 553 
2021-05-13 16:50:15,034  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 543 
2021-05-13 16:50:15,034  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 553 
2021-05-13 16:50:15,035  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 541 
2021-05-13 16:50:15,035  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 541 
2021-05-13 16:50:15,043  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 515 was published successfully 
2021-05-13 16:50:20,019  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 519 was published successfully 
2021-05-13 16:50:20,023  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 545 
2021-05-13 16:50:20,023  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 545 
2021-05-13 16:50:20,023  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 555 
2021-05-13 16:50:20,023  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 555 
2021-05-13 16:50:20,027  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 543 
2021-05-13 16:50:20,027  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 543 
2021-05-13 16:50:20,027  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 543 
2021-05-13 16:50:20,100  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 515 
2021-05-13 16:50:20,100  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 515 
2021-05-13 16:50:20,100  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 515 
2021-05-13 16:50:20,106  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 519 
2021-05-13 16:50:20,106  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 519 
2021-05-13 16:50:20,106  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 519 
2021-05-13 16:50:25,034  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 547 
2021-05-13 16:50:25,034  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 547 
2021-05-13 16:50:25,037  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 557 
2021-05-13 16:50:25,037  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 557 
2021-05-13 16:50:25,039  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Received a "PaymentReceivedEvent" for order id: 545 
2021-05-13 16:50:25,039  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.o.listener.PaymentReceivedEventListener          | Going to call shipment service for order id: 545 
2021-05-13 16:50:25,039  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 545 
2021-05-13 16:50:25,062  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 535 was published successfully 
2021-05-13 16:50:25,066  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 535 
2021-05-13 16:50:25,066  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 535 
2021-05-13 16:50:25,067  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 535 
2021-05-13 16:50:30,022  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 523 was published successfully 
2021-05-13 16:50:30,023  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 559 
2021-05-13 16:50:30,023  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 559 
2021-05-13 16:50:30,026  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 549 
2021-05-13 16:50:30,026  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 549 
2021-05-13 16:50:30,027  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 523 
2021-05-13 16:50:30,027  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 523 
2021-05-13 16:50:30,027  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 523 
2021-05-13 16:50:30,027  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 547 
2021-05-13 16:50:30,027  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 547 
2021-05-13 16:50:35,026  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 525 was published successfully 
2021-05-13 16:50:35,029  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 551 
2021-05-13 16:50:35,029  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 551 
2021-05-13 16:50:35,030  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 561 
2021-05-13 16:50:35,030  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 561 
2021-05-13 16:50:35,032  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 525 
2021-05-13 16:50:35,032  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 549 
2021-05-13 16:50:35,032  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 525 
2021-05-13 16:50:35,032  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 549 
2021-05-13 16:50:35,032  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 525 
2021-05-13 16:50:40,014  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 517 was published successfully 
2021-05-13 16:50:40,021  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 517 
2021-05-13 16:50:40,021  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 517 
2021-05-13 16:50:40,021  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 517 
2021-05-13 16:50:40,030  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 553 
2021-05-13 16:50:40,030  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 553 
2021-05-13 16:50:40,034  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 563 
2021-05-13 16:50:40,034  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 563 
2021-05-13 16:50:40,034  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 551 
2021-05-13 16:50:40,034  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 551 
2021-05-13 16:50:45,082  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 565 
2021-05-13 16:50:45,082  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 565 
2021-05-13 16:50:45,084  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 553 
2021-05-13 16:50:45,084  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 553 
2021-05-13 16:50:45,085  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Received an "ItemOutOfStock" for order 541 
2021-05-13 16:50:45,085  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.o.orchestrator.listener.ItemOutOfStockEventListener | Going to call order service to compensate order 541 
2021-05-13 16:50:45,130  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 537 was published successfully 
2021-05-13 16:50:45,173  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 537 
2021-05-13 16:50:45,173  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 537 
2021-05-13 16:50:45,173  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 537 
2021-05-13 16:50:50,026  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 567 
2021-05-13 16:50:50,026  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 567 
2021-05-13 16:50:50,032  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 555 
2021-05-13 16:50:50,032  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 555 
2021-05-13 16:50:50,034  INFO | scheduling-1 | i.v.omt.orchestrator.kafka.source.FallbackEventSource  | Event for object ORD with id 539 was published successfully 
2021-05-13 16:50:50,037  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Received a "ShipmentFailedEvent" for order 539 
2021-05-13 16:50:50,037  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.o.orchestrator.listener.ShipmentFailedEventListener | Going to call shipment service to process shipment for order 539 
2021-05-13 16:50:50,037  INFO | [Ljava.lang.String;@235c7.container-0-C-1 | i.v.omt.orchestrator.rest.ShipmentRestClientFallback   | Executing shipment fallback for order 539 
2021-05-13 16:50:55,038  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Received a "PaymentFailedEvent" for order id: 555 
2021-05-13 16:50:55,038  INFO | [Ljava.lang.String;@1fa97a9.container-0-C-1 | i.v.o.orchestrator.listener.PaymentFailedEventListener | Going to call inventory service to compensate item for order id: 555 
2021-05-13 16:50:55,039  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Received an "OrderPlacedEvent" for order 569 
2021-05-13 16:50:55,039  INFO | [Ljava.lang.String;@cf6c9c.container-0-C-1 | i.v.omt.orchestrator.listener.OrderPlacedEventListener | Going to call inventory service for order 569 
2021-05-13 16:50:55,040  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Received an "ItemFetchedEvent" for order 557 
2021-05-13 16:50:55,040  INFO | [Ljava.lang.String;@17268db.container-0-C-1 | i.v.omt.orchestrator.listener.ItemFetchedEventListener | Going to call payment service for order 557 
